,dataset_name,1/1/2017_x,2/1/2017_x,3/1/2017_x,4/1/2017_x,5/1/2017_x,1/1/2017_y,2/1/2017_y,3/1/2017_y,4/1/2017_y,5/1/2017_y,package_id,package_name,package_has_admin_boundary_tag,package_tag_list,package_has_cod_tag,package_author,package_caveats,package_dataset_date,package_total_res_downloads,package_methodology,package_title,package_creator,organisation_name,package_notes,package_num_resources,package_tracking_summary_total,package_dataset_source,package_locations_list
313,DR Congo - Settlements,22,23,16,9,1,17.0,39.0,33.0,20.0,3.0,609a58ef-f2fa-44e2-87f0-6e46dac4d45a,dr-congo-settlements,False,"cod ,geodata ,nodeid4731 ,points ,populated places ,settlements",True,None,"**Languages:** FR
",09/30/2011,0.0,Other,DR Congo - Settlements,hdx,ocha-dr-congo,"Localités
Les localités de la RDC sont issues au de la comparaison de deux bases pour lesquelles les doublons ont été supprimés. Des relevés GPS ainsi que des numérisation sur images satellites ont été réalisés par différentes acteurs présent en RDC et viennent compléter le fichier initial. Des ajouts se font régulièrement (2010).

Sourced from Référentiel Géographique Commun [http://www.rgc.cd](http://www.rgc.cd)",1.0,134.0,Référentiel Géographique Commun,Democratic Republic of the Congo
314,Sri Lanka - Main Roads,3,1,5,2,0,8.0,2.0,8.0,2.0,0.0,71e40267-40d9-44a2-8f68-ed89bc8f244a,sri-lanka-roads,False,"cod ,geodata ,infrastructure ,lines ,nodeid4039 ,transportation",True,None,"**Languages:** EN
",09/13/2012,6.0,Other,Sri Lanka - Main Roads,hdx,ocha-roap,"Sri Lankan main road network 

Scale : 250k

ArcGIS Projected Coordinate System : SLD-Kandawala.prj",1.0,61.0,The Survey Department of Sri Lanka ,Sri Lanka
315,Pakistan - Admin Level 1 Boundaries,9,9,11,5,1,19.0,14.0,25.0,24.0,1.0,e8b7a131-7b21-473c-ac93-366318a5c1ab,pakistan-admin-level-1-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid17885 ,polygon",True,None,"**Most Recent Changes:** Added standard HR columns



**Languages:** EN
",03/24/2011,24.0,Other,Pakistan - Admin Level 1 Boundaries,hdx,ocha-pakistan,"Pakistan Province Boundary

Pakistan province boundary polygon created by PCO in 2011



**Instructions:** Jammu and Kashmir Area is excluded in this dataset.


",1.0,171.0,Pakistan Census Office (PCO) ,Pakistan
316,Viet Nam - Admin Level 1 Boundaries,2,2,4,0,0,2.0,4.0,21.0,3.0,0.0,48fc09c8-a831-4e7b-a847-74e37f1d66a5,viet-nam-admin-level-1-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid104614 ,polygon",True,None,"**Languages:** EN
",02/27/2015,8.0,Other,Viet Nam - Admin Level 1 Boundaries,hdx,ocha-roap,"This spatial dataset provides the delimitation and composition of the Viet Nam provincial boundaries and is attributed with the provincial names in English. Full metadata can be obtained from the Pacific Disaster Centre data portal for Viet Nam, [VinAWARE](http://www.vinaware.mard.gov.vn/vinaware/).",1.0,49.0,Pacific Disaster Centre,Viet Nam
317,Gabon - Administrative Boundaries,1,12,0,8,0,5.0,17.0,5.0,15.0,0.0,d8d992f3-5374-448f-a3d5-bed7c1925a11,gabon-administrative-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid65364 ,polygon",True,None,"**Most Recent Changes:** Adding four columns: Rowca Pcode, HRname, HRpcode, Hrparent for the provinces. The rowcapcode is a harmonized Pcode, The HRpcode is a unique code that will allow files extracted from the humanitarianresponse.info platform to be joined to these spatial files.



**Languages:** EN
",02/17/2015,21.0,Other,Gabon - Administrative Boundaries,hdx,ocha-rowca,"Provinces and Departments of Gabon

The dataset represents the provinces and Departments of Gabon with harmonized PCODE of ROWCA and Humanitarian Response pcodes.",4.0,166.0,Second Administrative Level Boundaries (SALB),Gabon
318,SIERRA LEONE - Admin Level 1 Boundaries,3,3,1,0,0,4.0,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,
319,Malawi - Admin Level 1 Boundaries,5,2,1,5,0,5.0,5.0,5.0,9.0,0.0,58757fd0-c40d-43bd-8e2b-d93356bf275c,malawi-admin-level-1-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid60321 ,polygon",True,None,"**Languages:** EN

Malawi Geonode: A public platform for Open Spatial Data to Support Development in Malawi. ",01/21/2015,12.0,Other,Malawi - Admin Level 1 Boundaries,hdx,ocha-rosa,"Administrative Boundaries Level 1 (Regions) from Malawi Geonode. Edition Date: 2008. Scale: 1,000,000.",1.0,92.0,World Food Programme (WFP),Malawi
320,Pakistan - Admin Level 3 Boundaries,26,24,21,14,0,44.0,37.0,41.0,48.0,3.0,bbd5c699-ea35-4635-b80a-d58636320a47,pakistan-admin-level-3-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid17886 ,polygon",True,None,"**Most Recent Changes:** Added standard HR columns



**Languages:** EN
",05/25/2015,42.0,Other,Pakistan - Admin Level 3 Boundaries,hdx,ocha-pakistan,"Pakistan Tehsil boundary. Teshil are sub admin units below districts.

Pakistan Tehsil boundary polygon created by PCO in 2011. It is updated according to admin boundary 2 (Districts) changes as there are new districts in Sindh and Balchistan.

Jammu and Kashmir part is excluded in this dataset.
",1.0,343.0,Population Census Office (PCO),Pakistan
321,Nigeria - Settlements,30,32,38,48,1,44.0,40.0,50.0,66.0,1.0,608e022a-7bdb-4668-b6a0-0e7f668dfb40,nigeria-settlements-villages-towns-cities,False,"cod ,points ,settlements ,west and central africa",True,,**Most Recent Changes:** Codification of States and LGAs capitals. The codification of LGAs capitals is not exhaustive and should be improved in the field. The settlements outside the administrative boundaries haven't been pcoded. **Dataset language:** English. ,10/21/2014,53.0,Other,Nigeria - Settlements,hdx,ocha-nigeria,The dataset represents all settlements of Nigeria with codification of capitals. ,2.0,478.0,National Geospatial-Intelligence Agency (NGA) https://www.nga.mil/Pages/Privacy.aspx,Nigeria
322,Madagascar - Admin Level 4 Boundaries - mdg_polbnda_adm4_fokontany_ndmo_ocha_metadata.txt,1,0,1,0,0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
323,Ethiopia - Roads Network - Ethiopia_roads_network.zip,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
324,Ethiopia - Population Statistics,18,39,65,28,2,44.0,101.0,107.0,72.0,3.0,6ae65002-edff-45f6-87ae-710a228d0abf,ethiopia-population-statistics,False,"cod ,geodata ,nodeid4697 ,polygon ,population ,sadd",True,None,"**Languages:** EN
This data set includes newly emerging woredas that are not yet officially endorsed",01/01/2012,105.0,Other,Ethiopia - Population Statistics,hdx,ocha-ethiopia," CSA conducted the survey based on the newly revised woreda (level3) boundaries. The population figure are disaggregated by sex. Thus the population statistics and population density figures for each woreda can be found in the attribute fields.
",2.0,528.0,Central Statistics Authority (CSA),Ethiopia
325,Cambodia - Settlements,0,0,10,2,0,3.0,3.0,16.0,4.0,0.0,8d677a5a-43a3-4c6f-b9eb-ae477d1c7dd8,cambodia-settlements,False,"cod ,geodata ,nodeid4276 ,points ,populated places ,settlements",True,None,"**Languages:** EN

The settlement locations used on this map do not imply official endorsement or acceptance by the United Nations and HRF members.",10/14/2014,6.0,Other,Cambodia - Settlements,hdx,ocha-roap,"The datasets were obtained from the Department of Geography of the Ministry of Land Management, Urbanization and Construction in 2008 and unofficially updated in 2014 according to sub-decrees on administrative modifications.


",1.0,93.0,"Department of Geography of the Ministry of Land Management, Urbanization and Construction in 2008",Cambodia
326,Liberia - Aerodromes,0,0,1,2,0,3.0,3.0,6.0,6.0,0.0,b27f9b36-91db-4efb-9d60-02a8c23b7d09,liberia-aerodromes,False,"airports ,cod ,geodata ,infrastructure ,nodeid4048 ,points ,transportation",True,None,"**Most Recent Changes:** (2014-11-18) metadata update

**Languages:** EN",12/31/2006,7.0,Other,Liberia - Aerodromes,hdx,ocha-liberia,"Airports/Airfieds of Liberia

This dataset represents Airports/Airfieds within Liberia.

",1.0,108.0,UNMIL (United Nations Mission in Liberia),Liberia
327,Papua New Guinea - Contour Lines,0,1,1,0,0,0.0,1.0,7.0,1.0,0.0,221cbb5f-8119-4b4b-a1bc-57b6f6621109,papua-new-guinea-contour-lines,False,"cod ,elevation ,geodata ,hypsography ,lines ,nodeid66035 ,terrain",True,None,"**Languages:** EN
",02/25/2015,3.0,Other,Papua New Guinea - Contour Lines,hdx,ocha-roap, This dataset provides 50m countours for Central Province in Papua New Guinea.,1.0,54.0,Papua New Guinea National Mapping Bureau,Papua New Guinea
328,Nepal admin level 2 administrative boundaries,6,1,5,3,0,12.0,5.0,9.0,10.0,0.0,4dda502e-d891-479c-b044-24b90f41d9c1,nepal-admin-level-2-administrative-boundaries-cod,True,"administrative boundaries ,cod ,geodata ,nepal earthquake",True,,Use the ZONE_CODE government pcode as a unique ID not the OCHA code,01/01/2001,510.0,Other,Nepal admin level 2 administrative boundaries,cj,ocha-nepal,Admin level 2 data (Zones) for Nepal,2.0,489.0,"Survey Department, Nepal","Nepal ,Nepal Earthquake"
329,"Philippines - Roads Network(National, Provinces: Eastern Samar and Leyte)",3,6,15,5,0,17.0,9.0,20.0,13.0,1.0,a8021267-fbe6-44fb-a86c-dec276f293b2,philippines-roads-0,False,"cod ,geodata ,infrastructure ,lines ,nodeid4662 ,transportation",True,None,"The national and provincial do not match – possibly due to scale
Attributes of national and provincial datasets do not use the same structure in terms of classification
Classification of provincial datasets are mainly indicating: main roads and tracks; some pieces of roads are sometimes classified as “Road Sec” for secondary Road in the middle of “trail” roads (these roads may be the main street of a village or hamlet).

",12/31/2007,12.0,Other,"Philippines - Roads Network(National, Provinces: Eastern Samar and Leyte)",hdx,ocha-philippines,"The dataset contains the Road data for National; and Eastern Samar and Leyte Provinces: 

",3.0,149.0,National Mapping and Resource Information Authority (NAMRIA),Philippines
330,Mongolia - Airports,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,f5e71063-e41f-4b6c-98d8-743b50457c01,mongolia-aerodromes,False,"airports ,cod ,geodata ,infrastructure ,nodeid4441 ,points ,transportation",True,None,"**Languages:** EN
",01/01/2011,1.0,Other,Mongolia - Airports,hdx,ocha-roap,This dataset represents the airports of Mongolia as points.,1.0,30.0,"Mongolia Agency of Land Affairs, Construction, Geodesy, and Cartography",Mongolia
331,Egypt - Population Statistics,0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
332,Central African Republic -  Villages and Towns with administrative classification of Central African Republic,8,15,16,13,1,12.0,26.0,26.0,28.0,1.0,27db004a-4f10-4046-a561-c0b0aea98ef0,central-african-republic-settlements,False,"cod ,geodata ,nodeid4726 ,points ,populated places ,settlements",True,None,"**Most Recent Changes:** 21-02-2014 - This is an update of the village dataset, by combining and comparing the SIGCAF dataset with the WRI dataset.


15-01-2015  - This is an update of the villages dataset that was registered (CAF_Settlements-SIGCAF.shp)  It contains updates on villages, based on feedback from OCHA field staff. Also includes an excel sheet list of all the villages with pcodes.



**Languages:** EN FR
",03/24/2014,21.0,Other,Central African Republic -  Villages and Towns with administrative classification of Central African Republic,hdx,ocha-car,The dataset shows the Villages and  Towns (with administrative classification eg. 1=capital of country) of Central African Republic ,2.0,109.0,"SIGCAF, WRI, OCHA (maintained, updated)",Central African Republic
333,Niger - Elevation Model,1,2,2,1,1,8.0,3.0,7.0,10.0,1.0,0d10de07-48b5-429f-bfe8-f44d4d9fb6ff,niger-elevation-model,False,"cod ,elevation ,geodata ,hypsography ,nodeid3878 ,raster ,terrain",True,None,"**Languages:** EN
",03/21/2012,6.0,Other,Niger - Elevation Model,hdx,ocha-niger,"**Summary:** Digital Elevation Model of Niger



**Abstract:** The dataset represents the digital elevation model of Niger.


Resolution: 90 m


Source: SRTM



**Instructions:** [ner_dem_ne.zip](/sites/cod2.humanitarianresponse.info/files/ner_dem_ne.zip)


",1.0,113.0,SRTM,Niger
334,Uganda - Admin Level 1 Boundaries,5,10,10,5,0,9.0,16.0,15.0,12.0,0.0,df98c995-5ada-412f-b1a5-43b42bb366a8,uganda-admin-level-1-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid4063 ,polygon",True,None,"**Languages:** EN
",01/01/2006,21.0,Other,Uganda - Admin Level 1 Boundaries,hdx,ocha-rosea,"National Boundary shape file -Admin Level 1: based on 2006 data provided by Ugandan Bureau of Statistics (UBOS), Government of Uganda. Agreed to share publicly and authorized by Geo-IM Working group chaired by UBOS and UNOCHA as Secretariat.

",1.0,203.0,Ugandan Bureau of Statistics (UBOS),Uganda
335,Nepal District Headquarters,5,2,2,2,0,41.0,18.0,13.0,14.0,0.0,13e78b4c-3c11-47f8-aaff-6262adb20448,nepal-district-headquarters,False,"cod ,geodata ,nepal earthquake ,populated places",True,,,01/01/2001,92.0,Other,Nepal District Headquarters,cj,ocha-nepal,"District Capitals/Headquarters in Nepal.
",1.0,478.0,"Survey Department, Nepal","Nepal ,Nepal Earthquake"
336,Afghanistan - Administrative Boundaries (levels 0 - 2),0,0,1,36,1,0.0,0.0,4.0,44.0,1.0,84fbac2d-5e21-4fa6-ac28-f35db4f40313,afg-admin-boundaries,True,"administrative boundaries ,cod ,common operational datasets ,district ,geodata ,kml ,polygon ,province ,shapefile ,unama regions",True,None,"Afghanistan Geodesy and Cartography Head Office (AGCHO) and the Independent Directorate for Local Governance (IDLG) are recognised as the sole authoritative source for legal and technical issues related to the delimitation of administrative boundaries, composition, and division of the administrative units of Afghanistan as per the following references: 1) Letter between AGCHO and the President's Office (dated 5 March 2007); and 2) Joint statement from IDLG and AGCHO (dated 26 March 2012).
",09/25/2012,0.0,Other,Afghanistan - Administrative Boundaries (levels 0 - 2),sandeep,ocha-afghanistan,"This spatial dataset provides the delimitation and composition of the Afghanistan administrative boundaries (levels 0 - 3) and forms one of the **Common Operational Datasets (COD)** for the humanitarian community. It comprises of polygons of 399 district boundaries (level 2), 34 province boundaries (level 1) and the national boundary. The UNAMA region boundary available in this dataset is not an official administrative level and is included as a reference for operational purposes. The dataset is attributed with the Afghanistan Geodesy and Cartography Head Office (AGCHO) p-codes and names (Dari and English) was obtained from AGCHO on 25 September 2012.",6.0,43.0,Afghanistan Geodesy and Cartography Head Office (AGCHO),Afghanistan
337,Gabon - Settlements,0,0,1,0,0,2.0,0.0,3.0,4.0,0.0,6c953dfa-ee35-494a-9c8c-c3771d163910,gabon-settlements,False,"cod ,geodata ,nodeid65369 ,points ,populated places ,settlements",True,None,"**Most Recent Changes:** Adding columns: Rowca Pcodes, HRname, HRpcode, Hrparent for the provinces. The rowcapcode is a harmonized Pcode, The HRpcode is a unique code that will allow files extracted from the humanitarianresponse.info platform to be joined to these spatial files.



**Languages:** EN
",02/18/2015,6.0,Other,Gabon - Settlements,hdx,ocha-rowca,"Settlement places with administrative Class (eg: 1=Country capital, 2=Province capital, 3=Department capital…)

The dataset represents the settlements of Gabon with harmonized PCODE of ROWCA and Humanitarian Response pcodes.",2.0,103.0,National Geospatial-Intelligence Agency (NGA),Gabon
338,Central African Republic - Administrative Boundaries,24,28,41,34,0,31.0,32.0,40.0,54.0,1.0,78d80f16-b9ff-49cd-8195-d96efcf3b669,central-african-republic-administrative-boundaries,True,"administrative boundaries ,cod ,geodata ,nodeid17433 ,polygon",True,None,"**Most Recent Changes:** (22-01-2015) Adding three columns: HRname, HRpcode, HRparent. The HRpcode is a unique code that will allow files extracted from the humanitarianresponse.info platform to be joined to these spatial files.

(02/04/2015) Instead of ""IGCAF"" read ""SIGCAF""

**Languages:** FR
",08/02/2014,85.0,Other,Central African Republic - Administrative Boundaries,hdx,ocha-car," Admin level 0, 1, 2, 3 and 4 boundaries

",7.0,236.0, Agency for Technical Cooperation and Development(ACTED),Central African Republic
339,Kenya - Admin Level 1 - 3 Boundaries,4,9,0,0,0,11.0,21.0,1.0,0.0,0.0,aea95459-bc41-4673-9712-eb872f12b666,kenya-admin-level-3-boundaries-0,True,"administrative boundaries ,geodata ,nodeid4003 ,polygon",False,None,"**Languages:** EN
",01/01/2002,24.0,Other,Kenya - Admin Level 1 - 3 Boundaries,hdx,ocha-rosea,"KEN_Administrative boundaries data set combining Admin 1 to Admin 3

This layer combines Kenyan administrative boundaries from Admin1 to Admin 3 , last updated in 2002 by Central Bureau of Statistics (CBS), with PCODES developed",1.0,176.0,Central Bureau of Statistics (CBS),Kenya
